,사업장명,도로명전체주소,좌표정보(x),좌표정보(y),시도명
1209,(주)지앤엘 더호텔제주,제주특별자치도 제주시 삼무로 67,152899.059631985,-582.222685166727,제주특별자치도
1210,더호텔,제주특별자치도 제주시 삼무로 67,152899.059631985,-582.222685166727,제주특별자치도
1211,(유)형석 로얄호텔,"제주특별자치도 제주시 신대로12길 45, 제주로얄호텔 (연동)",152684.983907009,-756.04716168001,제주특별자치도
1212,제주썬호텔,제주특별자치도 제주시 삼무로 67 (연동),152899.059631985,-582.222685166727,제주특별자치도
1213,제주팔레스호텔,"제주특별자치도 제주시 탑동로 9, 제주팔레스관광호텔 (삼도이동)",155674.819621859,2370.05630124397,제주특별자치도
1214,펄호텔 제주,"제주특별자치도 제주시 신대로20길 49, 제주펄호텔 (연동)",152595.824683578,-1321.29807153705,제주특별자치도
1215,해마 호텔,제주특별자치도 제주시 삼무로 28,152486.759480135,-626.777428344182,제주특별자치도
1216,동도가족호텔,nan,139393.422911205,-2491.50787608846,nan
1217,레드클레이 호스텔,제주특별자치도 제주시 애월읍 신상로 266,140981.044679417,-5099.23529687823,제주특별자치도
1218,오션팔레드,제주특별자치도 제주시 서해안로 122 (이호일동),149964.030745519,805.645502999233,제주특별자치도
1219,도두 관광호텔,nan,150806.692664592,13.7910772396663,nan
1220,시드니호텔,"제주특별자치도 제주시 애월읍 애월해안로 943, 시드니호텔",143760.909940492,-1234.78251243245,제주특별자치도
1221,베드라디오 도두봉,"제주특별자치도 제주시 서해안로 204, 해든호텔 (도두일동)",150659.732294927,1248.81887253317,제주특별자치도
1222,이호MH호텔,제주특별자치도 제주시 현사길 33,148668.348436623,209.758471192992,제주특별자치도
1223,엠버호텔 센트럴,제주특별자치도 제주시 노연로 24,151838.419444122,-1048.58316533506,제주특별자치도
1224,스카이 관광 호스텔,제주특별자치도 제주시 서광로29길 3,155927.23928323,583.018274765948,제주특별자치도
1225,(주)케이피씨,제주특별자치도 제주시 구좌읍 월행남길 322-30,179590.644161512,3102.01478136122,제주특별자치도
1226,DIANA호텔,nan,157148.039711428,2469.72946549177,nan
1227,케이관광호텔,제주특별자치도 제주시 연동3길 10 (연동),152333.413461771,-699.742326573313,제주특별자치도
1228,TOP팰리스호텔,제주특별자치도 제주시 중앙로 34,155744.886062102,2197.91777939142,제주특별자치도
1229,M관광호텔,nan,140700.624062869,-1934.71637066663,nan
1230,심스호텔,"제주특별자치도 제주시 임항로 249 (건입동, 다이아나호텔)",157148.039711428,2469.72946549177,제주특별자치도
1231,퓨어스테이오션,제주특별자치도 제주시 서해안로 346-14 (도두이동),151726.171792854,1561.77978582826,제주특별자치도
1232,엠버리조트,제주특별자치도 제주시 1100로 2671-51 (노형동),152396.97986944,-7950.4930508818,제주특별자치도
1233,유니호텔,nan,141668.368638971,-1693.41782586503,nan
1234,사하라관광호텔,제주특별자치도 제주시 서광로 265,155761.721603069,527.706196350739,제주특별자치도
1235,신라스테이  제주,nan,152608.497386254,-1090.32833329682,nan
1236,우림호텔,제주특별자치도 제주시 애월읍 애월해안로 917,143555.373818864,-1178.11317859168,제주특별자치도
1237,제주프레임호스텔,제주특별자치도 제주시 애월읍 애월해안로 907,143456.801545509,-1116.37203448302,제주특별자치도
1238,제니아관광호텔,nan,152815.991808968,-696.226844329712,nan
1239,썬하우스,제주특별자치도 제주시 한림읍 일주서로 5556,132819.492990746,-7906.53660409112,제주특별자치도
1240,베네치아 호스텔,제주특별자치도 제주시 도공로 2,150210.926983974,1198.46964365582,제주특별자치도
1241,용담동 가족호텔,nan,154611.990024118,834.312877489591,nan
1242,나디아호스텔,제주특별자치도 제주시 애월읍 애원로 74,136921.671314562,-4038.61811767476,제주특별자치도
1243,베니키아호텔제주,"제주특별자치도 제주시 애월읍 애월해안로 554-6, 뉴베니키아호텔제주",140661.123040885,-1889.68892591992,제주특별자치도
1244,스탠포드호텔앤리조트 제주,제주특별자치도 제주시 애월읍 애월해안로 406,139726.877192969,-2576.65719028973,제주특별자치도
1245,H 호텔,제주특별자치도 제주시 삼무로 261-25,152365.545,-622.339999999851,제주특별자치도
1246,아이진호텔,nan,152970.545232674,-1433.71555084705,nan
1248,비스타리조트(호스텔),"제주특별자치도 제주시 서해안로 74, 비스타리조트 (이호일동)",149520.427260393,874.879840800712,제주특별자치도
1249,풍림산업(주) 제주풍림리조트콘도,제주특별자치도 서귀포시 이어도로 684,152324.829584947,-29032.2870426888,제주특별자치도
1250,켄싱턴리조트 서귀포점,"제주특별자치도 서귀포시 이어도로 684 (강정동, 켄싱턴리조트)",152324.829584947,-29032.2870426888,제주특별자치도
1251,(주)호텔롯데 롯데호텔제주,제주특별자치도 서귀포시 중문관광로72번길 35,144978.785179313,-27367.5418606473,제주특별자치도
1252,씨앤관광호텔,제주특별자치도 제주시 일주서로 7490,148533.222435336,-166.030297385931,제주특별자치도
1253,수앤수리조트,제주특별자치도 제주시 애월읍 부룡수길 60,140313.599800248,-2284.55092543585,제주특별자치도
1254,팜파스호텔제주,제주특별자치도 제주시 서해안로 368-3,152052.149689151,1800.15951231324,제주특별자치도
1255,그라벨 호텔 제주,제주특별자치도 제주시 일주서로 7316,146832.21662172,-295.810763619585,제주특별자치도
1256,오늘호스텔,인천광역시 중구 을왕로 11 (을왕동),144559.189656168,438365.08452664,인천광역시
1257,그림하우스,"부산광역시 해운대구 송정구덕포길 64, 1동 2~4층 (송정동)",400129.030738633,188183.897144416,부산광역시
1258,케이스타호텔,"서울특별시 중구 을지로 255, 기승빌딩 10층 (을지로6가)",200513.524528228,451579.099838143,서울특별시
1259,JD호스텔,경상북도 울릉군 울릉읍 울릉순환로 164-2,545589.80066638,451335.368826033,경상북도
1260,브라운도트 호텔,부산광역시 기장군 정관읍 산단1로 98-31,398339.012821056,204037.010509559,부산광역시
1261,가리봉 호스텔,"서울특별시 구로구 디지털로19길 9, 가리봉 호스텔 (가리봉동)",190189.036566337,442005.296573287,서울특별시
1262,목시 서울 인사동 호텔,서울특별시 종로구 돈화문로11길 37 (낙원동),198988.983646221,452223.097221066,서울특별시
1263,해바라기,전라남도 여수시 돌산읍 무술목길 142,271141.610033169,133171.119058611,전라남도
1264,토요코인 울산삼산동,울산광역시 남구 삼산로 308 (삼산동),412215.154581584,229174.101138888,울산광역시
1265,부티크 호텔 XYM,"서울특별시 송파구 송이로 104, 관광호텔 (가락동)",210664.369854452,443861.184407649,서울특별시
1266,디케이하우스(DK HOUSE),"서울특별시 서대문구 이화여대1안길 15, 4~8층 (대현동)",195004.191373545,450587.21669084,서울특별시
1267,여수 나폴리하우스,전라남도 여수시 돌산읍 두문포길 131-3,272697.315464335,127801.985269804,전라남도
1268,스튜디오 135 호스텔,"서울특별시 구로구 남부순환로105다길 9-1, STUDIO 135 (가리봉동)",190288.461900752,441957.227369102,서울특별시
1269,썬힐 B,전라남도 여수시 돌산읍 진두해안길 145-10,268751.31654652,137266.894490744,전라남도
1270,삼화,"서울특별시 관악구 신림로65길 10-33, 삼화 (신림동)",193621.587472621,442638.239212304,서울특별시
1271,호텔 디,경기도 오산시 원동로 5 (원동),206072.816865859,404535.934966198,경기도
1272,콩깍지호스텔,인천광역시 중구 용유서로480번길 22-17 (을왕동),144429.946507433,440278.543744616,인천광역시
1273,영지호스텔,인천광역시 중구 용유서로 319 (을왕동),144578.393147019,438453.114397706,인천광역시
1274,포레스타호텔,서울특별시 은평구 진흥로 179 (대조동),193699.928737406,456254.05836331,서울특별시
1275,진아리랑 호스텔,전라남도 여수시 돌산읍 강남2길 6-18,268864.193116437,136220.623890864,전라남도
1276,파리하우스,전라남도 여수시 중앙4길 28-2 (중앙동),267888.716152731,137923.134185113,전라남도
1277,글루호텔,"서울특별시 종로구 율곡로 228, glue hotel (이화동)",200280.218939597,452611.575936538,서울특별시
1279,라움103,"부산광역시 수영구 민락수변로 103, 6층 (민락동)",394184.608661358,186040.029867289,부산광역시
1280,아마레호텔,"대구광역시 동구 율암로 156-15, 아마레 호텔 (상매동)",353987.7076785,266725.430561654,대구광역시
1281,통영사랑 호스텔,경상남도 통영시 동피랑길 101 (태평동),330324.737193251,150581.309167546,경상남도
1282,파란 카페 앤 호스텔,전라남도 여수시 소호관기로 94 (소호동),258402.345166102,137939.003737051,전라남도
1283,해오름 키즈,"경상남도 통영시 용남면 동암길 147-4, 해오름",332639.844708737,153305.645611975,경상남도
1284,수이호스텔,부산광역시 중구 중앙대로41번길 3-1 (중앙동1가),385574.520465677,179902.860301225,부산광역시
1285,리버틴호텔,대구광역시 중구 경상감영길 193 (동문동),344244.280095454,264727.544063183,대구광역시
1286,야자호텔,"부산광역시 해운대구 해운대로143번길 16-9, 야자호텔 6층 (재송동)",393252.251574202,189298.132725572,부산광역시
1287,에이원호스텔,경기도 평택시 통복시장2로 26-1 (통복동),207551.508408607,388265.607133585,경기도
1288,오길,전라남도 여수시 공화북5길 10 (공화동),268007.232516992,139083.771058757,전라남도
1289,토요코인 서울영등포,서울특별시 영등포구 신길로 293 (영등포동1가),192147.071374183,446166.198579975,서울특별시
1290,디아크리조트 3,전라남도 여수시 돌산읍 몰둠벙길 24,269282.319939953,133886.981187682,전라남도
1291,호텔 JCS 여수,전라남도 여수시 돌산읍 돌산로 3169-14,269333.026767654,134194.023444541,전라남도
1292,노블스테이,대구광역시 중구 국채보상로123길 23 (동문동),344166.240374551,264682.276863552,대구광역시
1293,가예,서울특별시 영등포구 선유로23길 3 (양평동1가),190182.956236984,446740.003448997,서울특별시
1294,호텔 트리플8,서울특별시 금천구 시흥대로56길 15 (시흥동),191301.371054373,438953.867911208,서울특별시
1295,가평 청평 아쿠아비타 리버뷰 스파 가족 수영장 펜션,경기도 가평군 설악면 자잠로282번길 72-235,244711.301574926,466091.999707537,경기도
1296,히든빌,울산광역시 북구 동해안로 1414 (구유동),422002.328810296,237632.105135729,울산광역시
1297,오션뷰 펜션,"전라남도 고흥군 도양읍 녹동2길 2, 3층 (고흥 오션뷰)",212748.950606975,114030.732766141,전라남도
1298,글리제977,"전라남도 담양군 용면 추월산로 977-3, 호스텔",199915.416919029,211381.699122791,전라남도
1299,로즈데일 인 독산,서울특별시 금천구 범안로12길 29-29 (독산동),190517.410148318,440300.104174246,서울특별시
1300,월하정인,부산광역시 해운대구 송정중앙로15번길 6 (송정동),400573.921588619,189356.949422397,부산광역시
1301,제이오너 호스텔,"서울특별시 중구 소공로6나길 8, 1-2층 (회현동2가)",198483.811641009,450642.314853297,서울특별시
1302,브라운도트호텔,"인천광역시 중구 용유서로480번길 6, 남동농협조합원복지관,남동농협부속건물 (을왕동)",144394.635496426,440085.898189561,인천광역시
1304,리조트 라움 4동,전라남도 순천시 해룡면 와온길 191-13,248665.431442045,149411.545993202,전라남도
1305,스테이모어 빌리지,"부산광역시 해운대구 송정광어골로 90, A동 1~2층 (송정동)",400015.766063742,188249.235141306,부산광역시
1306,플로트하우스,"부산광역시 수영구 민락수변로 9-1, 6층 (민락동)",393478.357690439,186038.533397304,부산광역시
1307,부산시티호텔,부산광역시 연제구 신촌로 19 (연산동),389059.226152436,189025.781258924,부산광역시
1308,컬쳐호텔 람,광주광역시 동구 서석로 89 (대의동),192723.138577662,183408.297836247,광주광역시
1309,아몬드키즈호텔,경상남도 김해시 번화1로67번길 16 (대청동),363701.218031703,189685.278737967,경상남도
